[2016-11-16 15:41:56.418]  Using channels 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83
[2016-11-16 15:42:27.122]  Tuned to 9
[2016-11-16 15:42:27.123]  Tuned to 10
[2016-11-16 15:42:27.125]  Tuned to 11
[2016-11-16 15:42:27.126]  Tuned to 12
[2016-11-16 15:42:27.128]  Tuned to 13
[2016-11-16 15:42:27.130]  Tuned to 14
[2016-11-16 15:42:27.131]  Tuned to 15
[2016-11-16 15:42:27.133]  Tuned to 16
[2016-11-16 15:42:27.134]  Tuned to 17
[2016-11-16 15:42:27.136]  Tuned to 18
[2016-11-16 15:42:27.137]  Tuned to 19
[2016-11-16 15:42:27.139]  Tuned to 20
[2016-11-16 15:42:27.140]  Tuned to 21
[2016-11-16 15:42:27.142]  Tuned to 22
[2016-11-16 15:42:27.144]  Tuned to 23
[2016-11-16 15:42:27.145]  Tuned to 24
[2016-11-16 15:42:27.147]  Tuned to 25
[2016-11-16 15:42:27.148]  Tuned to 26
[2016-11-16 15:42:27.150]  Tuned to 27
[2016-11-16 15:42:27.152]  Tuned to 28
[2016-11-16 15:42:27.153]  Tuned to 29
[2016-11-16 15:42:27.155]  Tuned to 30
[2016-11-16 15:42:27.157]  Tuned to 31
[2016-11-16 15:42:27.158]  Tuned to 32
[2016-11-16 15:42:27.160]  Tuned to 33
[2016-11-16 15:42:27.161]  Tuned to 34
[2016-11-16 15:42:27.163]  Tuned to 35
[2016-11-16 15:42:27.165]  Tuned to 36
[2016-11-16 15:42:27.167]  Tuned to 37
[2016-11-16 15:42:27.168]  Tuned to 38
[2016-11-16 15:42:27.170]  Tuned to 39
[2016-11-16 15:42:27.171]  Tuned to 40
[2016-11-16 15:42:27.173]  Tuned to 41
[2016-11-16 15:42:27.174]  Tuned to 42
[2016-11-16 15:42:27.176]  Tuned to 43
[2016-11-16 15:42:27.177]  Tuned to 44
[2016-11-16 15:42:27.179]  Tuned to 45
[2016-11-16 15:42:27.180]  Tuned to 46
[2016-11-16 15:42:27.182]  Tuned to 47
[2016-11-16 15:42:27.184]  Tuned to 48
[2016-11-16 15:42:27.186]  Tuned to 49
[2016-11-16 15:42:27.187]  Tuned to 50
[2016-11-16 15:42:27.189]  Tuned to 51
[2016-11-16 15:42:27.191]  Tuned to 52
[2016-11-16 15:42:27.192]  Tuned to 53
[2016-11-16 15:42:27.194]  Tuned to 54
[2016-11-16 15:42:27.195]  Tuned to 55
[2016-11-16 15:42:27.197]  Tuned to 56
[2016-11-16 15:42:27.198]  Tuned to 57
[2016-11-16 15:42:27.200]  Tuned to 58
[2016-11-16 15:42:27.202]  Tuned to 59
[2016-11-16 15:42:27.203]  Tuned to 60
[2016-11-16 15:42:27.205]  Tuned to 61
[2016-11-16 15:42:27.206]  Tuned to 62
[2016-11-16 15:42:27.208]  Tuned to 63
[2016-11-16 15:42:27.209]  Tuned to 64
[2016-11-16 15:42:27.211]  Tuned to 65
[2016-11-16 15:42:27.212]  Ping success on channel 65
[2016-11-16 15:42:27.314]  Tuned to 2
[2016-11-16 15:42:27.315]  Tuned to 3
[2016-11-16 15:42:27.317]  Tuned to 4
[2016-11-16 15:42:27.318]  Tuned to 5
[2016-11-16 15:42:27.320]  Tuned to 6
[2016-11-16 15:42:27.322]  Tuned to 7
[2016-11-16 15:42:27.323]  Tuned to 8
[2016-11-16 15:42:27.325]  Tuned to 9
[2016-11-16 15:42:27.327]  Tuned to 10
[2016-11-16 15:42:27.328]  Tuned to 11
[2016-11-16 15:42:27.330]  Tuned to 12
[2016-11-16 15:42:27.332]  Tuned to 13
[2016-11-16 15:42:27.333]  Tuned to 14
[2016-11-16 15:42:27.335]  Tuned to 15
[2016-11-16 15:42:27.337]  Tuned to 16
[2016-11-16 15:42:27.338]  Tuned to 17
[2016-11-16 15:42:27.340]  Tuned to 18
[2016-11-16 15:42:27.341]  Tuned to 19
[2016-11-16 15:42:27.343]  Tuned to 20
[2016-11-16 15:42:27.344]  Tuned to 21
[2016-11-16 15:42:27.346]  Tuned to 22
[2016-11-16 15:42:27.348]  Tuned to 23
[2016-11-16 15:42:27.349]  Tuned to 24
[2016-11-16 15:42:27.351]  Tuned to 25
[2016-11-16 15:42:27.352]  Tuned to 26
[2016-11-16 15:42:27.354]  Tuned to 27
[2016-11-16 15:42:27.356]  Tuned to 28
[2016-11-16 15:42:27.357]  Tuned to 29
[2016-11-16 15:42:27.359]  Tuned to 30
[2016-11-16 15:42:27.360]  Tuned to 31
[2016-11-16 15:42:27.362]  Tuned to 32
[2016-11-16 15:42:27.363]  Tuned to 33
[2016-11-16 15:42:27.365]  Tuned to 34
[2016-11-16 15:42:27.366]  Tuned to 35
[2016-11-16 15:42:27.368]  Tuned to 36
[2016-11-16 15:42:27.370]  Tuned to 37
[2016-11-16 15:42:27.371]  Tuned to 38
[2016-11-16 15:42:27.373]  Tuned to 39
[2016-11-16 15:42:27.374]  Tuned to 40
[2016-11-16 15:42:27.376]  Tuned to 41
[2016-11-16 15:42:27.377]  Tuned to 42
[2016-11-16 15:42:27.379]  Tuned to 43
[2016-11-16 15:42:27.381]  Tuned to 44
[2016-11-16 15:42:27.382]  Tuned to 45
[2016-11-16 15:42:27.384]  Tuned to 46
[2016-11-16 15:42:27.385]  Tuned to 47
[2016-11-16 15:42:27.387]  Tuned to 48
[2016-11-16 15:42:27.388]  Tuned to 49
[2016-11-16 15:42:27.390]  Tuned to 50
[2016-11-16 15:42:27.391]  Tuned to 51
[2016-11-16 15:42:27.393]  Tuned to 52
[2016-11-16 15:42:27.395]  Tuned to 53
[2016-11-16 15:42:27.396]  Tuned to 54
[2016-11-16 15:42:27.398]  Tuned to 55
[2016-11-16 15:42:27.399]  Tuned to 56
[2016-11-16 15:42:27.401]  Tuned to 57
[2016-11-16 15:42:27.403]  Tuned to 58
[2016-11-16 15:42:27.405]  Tuned to 59
[2016-11-16 15:42:27.406]  Tuned to 60
[2016-11-16 15:42:27.408]  Tuned to 61
[2016-11-16 15:42:27.410]  Tuned to 62
[2016-11-16 15:42:27.411]  Tuned to 63
[2016-11-16 15:42:27.413]  Tuned to 64
[2016-11-16 15:42:27.415]  Tuned to 65
[2016-11-16 15:42:27.416]  Tuned to 66
[2016-11-16 15:42:27.418]  Tuned to 67
[2016-11-16 15:42:27.420]  Tuned to 68
[2016-11-16 15:42:27.421]  Tuned to 69
[2016-11-16 15:42:27.423]  Tuned to 70
[2016-11-16 15:42:27.424]  Tuned to 71
[2016-11-16 15:42:27.426]  Tuned to 72
[2016-11-16 15:42:27.428]  Tuned to 73
[2016-11-16 15:42:27.429]  Tuned to 74
[2016-11-16 15:42:27.431]  Tuned to 75
[2016-11-16 15:42:27.432]  Tuned to 76
[2016-11-16 15:42:27.434]  Tuned to 77
[2016-11-16 15:42:27.436]  Tuned to 78
[2016-11-16 15:42:27.437]  Tuned to 79
[2016-11-16 15:42:27.439]  Tuned to 80
[2016-11-16 15:42:27.440]  Tuned to 81
[2016-11-16 15:42:27.442]  Tuned to 82
[2016-11-16 15:42:27.443]  Tuned to 83
[2016-11-16 15:42:27.445]  Unable to ping 2D:58:9E:2D:08
[2016-11-16 15:42:27.447]  Tuned to 2
[2016-11-16 15:42:27.449]  Tuned to 3
[2016-11-16 15:42:27.452]  Tuned to 4
[2016-11-16 15:42:27.454]  Tuned to 5
[2016-11-16 15:42:27.456]  Tuned to 6
[2016-11-16 15:42:27.458]  Tuned to 7
[2016-11-16 15:42:27.460]  Tuned to 8
[2016-11-16 15:42:27.463]  Tuned to 9
[2016-11-16 15:42:27.465]  Tuned to 10
[2016-11-16 15:42:27.467]  Tuned to 11
[2016-11-16 15:42:27.469]  Tuned to 12
[2016-11-16 15:42:27.471]  Tuned to 13
[2016-11-16 15:42:27.473]  Tuned to 14
[2016-11-16 15:42:27.475]  Tuned to 15
[2016-11-16 15:42:27.476]  Tuned to 16
[2016-11-16 15:42:27.479]  Tuned to 17
[2016-11-16 15:42:27.481]  Tuned to 18
[2016-11-16 15:42:27.483]  Tuned to 19
[2016-11-16 15:42:27.485]  Tuned to 20
[2016-11-16 15:42:27.487]  Tuned to 21
[2016-11-16 15:42:27.489]  Tuned to 22
[2016-11-16 15:42:27.491]  Tuned to 23
[2016-11-16 15:42:27.493]  Tuned to 24
[2016-11-16 15:42:27.495]  Tuned to 25
[2016-11-16 15:42:27.496]  Tuned to 26
[2016-11-16 15:42:27.498]  Tuned to 27
[2016-11-16 15:42:27.500]  Tuned to 28
[2016-11-16 15:42:27.501]  Tuned to 29
[2016-11-16 15:42:27.503]  Tuned to 30
[2016-11-16 15:42:27.505]  Tuned to 31
[2016-11-16 15:42:27.507]  Tuned to 32
[2016-11-16 15:42:27.508]  Tuned to 33
[2016-11-16 15:42:27.510]  Tuned to 34
[2016-11-16 15:42:27.512]  Tuned to 35
[2016-11-16 15:42:27.513]  Tuned to 36
[2016-11-16 15:42:27.515]  Tuned to 37
[2016-11-16 15:42:27.517]  Tuned to 38
[2016-11-16 15:42:27.518]  Tuned to 39
[2016-11-16 15:42:27.520]  Tuned to 40
[2016-11-16 15:42:27.522]  Tuned to 41
[2016-11-16 15:42:27.524]  Tuned to 42
[2016-11-16 15:42:27.526]  Tuned to 43
[2016-11-16 15:42:27.528]  Tuned to 44
[2016-11-16 15:42:27.529]  Tuned to 45
[2016-11-16 15:42:27.531]  Tuned to 46
[2016-11-16 15:42:27.533]  Tuned to 47
[2016-11-16 15:42:27.534]  Tuned to 48
[2016-11-16 15:42:27.536]  Tuned to 49
[2016-11-16 15:42:27.538]  Tuned to 50
[2016-11-16 15:42:27.539]  Tuned to 51
[2016-11-16 15:42:27.541]  Tuned to 52
[2016-11-16 15:42:27.543]  Tuned to 53
[2016-11-16 15:42:27.544]  Tuned to 54
[2016-11-16 15:42:27.546]  Tuned to 55
[2016-11-16 15:42:27.548]  Tuned to 56
[2016-11-16 15:42:27.550]  Tuned to 57
[2016-11-16 15:42:27.552]  Tuned to 58
[2016-11-16 15:42:27.554]  Tuned to 59
[2016-11-16 15:42:27.556]  Tuned to 60
[2016-11-16 15:42:27.558]  Tuned to 61
[2016-11-16 15:42:27.561]  Tuned to 62
[2016-11-16 15:42:27.563]  Tuned to 63
[2016-11-16 15:42:27.565]  Tuned to 64
[2016-11-16 15:42:27.567]  Tuned to 65
[2016-11-16 15:42:27.568]  Tuned to 66
[2016-11-16 15:42:27.570]  Tuned to 67
[2016-11-16 15:42:27.572]  Tuned to 68
[2016-11-16 15:42:27.573]  Tuned to 69
[2016-11-16 15:42:27.575]  Tuned to 70
[2016-11-16 15:42:27.577]  Tuned to 71
[2016-11-16 15:42:27.578]  Ping success on channel 71
[2016-11-16 15:42:27.680]  Tuned to 2
[2016-11-16 15:42:27.681]  Tuned to 3
[2016-11-16 15:42:27.683]  Tuned to 4
[2016-11-16 15:42:27.685]  Tuned to 5
[2016-11-16 15:42:27.686]  Tuned to 6
[2016-11-16 15:42:27.688]  Tuned to 7
[2016-11-16 15:42:27.689]  Tuned to 8
[2016-11-16 15:42:27.691]  Tuned to 9
[2016-11-16 15:42:27.692]  Tuned to 10
[2016-11-16 15:42:27.694]  Tuned to 11
[2016-11-16 15:42:27.696]  Tuned to 12
[2016-11-16 15:42:27.697]  Tuned to 13
[2016-11-16 15:42:27.699]  Tuned to 14
[2016-11-16 15:42:27.700]  Tuned to 15
[2016-11-16 15:42:27.702]  Tuned to 16
[2016-11-16 15:42:27.703]  Tuned to 17
[2016-11-16 15:42:27.705]  Tuned to 18
[2016-11-16 15:42:27.707]  Tuned to 19
[2016-11-16 15:42:27.708]  Tuned to 20
[2016-11-16 15:42:27.710]  Tuned to 21
[2016-11-16 15:42:27.711]  Tuned to 22
[2016-11-16 15:42:27.713]  Tuned to 23
[2016-11-16 15:42:27.714]  Tuned to 24
[2016-11-16 15:42:27.716]  Tuned to 25
[2016-11-16 15:42:27.718]  Tuned to 26
[2016-11-16 15:42:27.719]  Tuned to 27
[2016-11-16 15:42:27.721]  Tuned to 28
[2016-11-16 15:42:27.722]  Tuned to 29
[2016-11-16 15:42:27.724]  Tuned to 30
[2016-11-16 15:42:27.725]  Tuned to 31
[2016-11-16 15:42:27.727]  Tuned to 32
[2016-11-16 15:42:27.729]  Tuned to 33
[2016-11-16 15:42:27.730]  Tuned to 34
[2016-11-16 15:42:27.732]  Tuned to 35
[2016-11-16 15:42:27.733]  Tuned to 36
[2016-11-16 15:42:27.735]  Tuned to 37
[2016-11-16 15:42:27.737]  Tuned to 38
[2016-11-16 15:42:27.738]  Tuned to 39
[2016-11-16 15:42:27.740]  Tuned to 40
[2016-11-16 15:42:27.741]  Tuned to 41
[2016-11-16 15:42:27.743]  Tuned to 42
[2016-11-16 15:42:27.744]  Tuned to 43
[2016-11-16 15:42:27.746]  Tuned to 44
[2016-11-16 15:42:27.748]  Tuned to 45
[2016-11-16 15:42:27.749]  Tuned to 46
[2016-11-16 15:42:27.751]  Tuned to 47
[2016-11-16 15:42:27.752]  Tuned to 48
[2016-11-16 15:42:27.754]  Tuned to 49
[2016-11-16 15:42:27.756]  Tuned to 50
[2016-11-16 15:42:27.757]  Tuned to 51
[2016-11-16 15:42:27.759]  Tuned to 52
[2016-11-16 15:42:27.761]  Tuned to 53
[2016-11-16 15:42:27.762]  Tuned to 54
[2016-11-16 15:42:27.764]  Tuned to 55
[2016-11-16 15:42:27.765]  Tuned to 56
[2016-11-16 15:42:27.767]  Tuned to 57
[2016-11-16 15:42:27.768]  Tuned to 58
[2016-11-16 15:42:27.770]  Tuned to 59
[2016-11-16 15:42:27.772]  Tuned to 60
[2016-11-16 15:42:27.773]  Tuned to 61
[2016-11-16 15:42:27.775]  Tuned to 62
[2016-11-16 15:42:27.777]  Tuned to 63
[2016-11-16 15:42:27.778]  Tuned to 64
[2016-11-16 15:42:27.780]  Tuned to 65
[2016-11-16 15:42:27.781]  Ping success on channel 65
[2016-11-16 15:42:27.882]  Tuned to 2
[2016-11-16 15:42:27.884]  Tuned to 3
[2016-11-16 15:42:27.886]  Tuned to 4
[2016-11-16 15:42:27.888]  Tuned to 5
[2016-11-16 15:42:27.889]  Tuned to 6
[2016-11-16 15:42:27.891]  Tuned to 7
[2016-11-16 15:42:27.893]  Tuned to 8
[2016-11-16 15:42:27.894]  Tuned to 9
[2016-11-16 15:42:27.896]  Tuned to 10
[2016-11-16 15:42:27.898]  Tuned to 11
[2016-11-16 15:42:27.899]  Tuned to 12
[2016-11-16 15:42:27.901]  Tuned to 13
[2016-11-16 15:42:27.903]  Tuned to 14
[2016-11-16 15:42:27.904]  Tuned to 15
[2016-11-16 15:42:27.906]  Tuned to 16
[2016-11-16 15:42:27.908]  Tuned to 17
[2016-11-16 15:42:27.909]  Tuned to 18
[2016-11-16 15:42:27.911]  Tuned to 19
[2016-11-16 15:42:27.913]  Tuned to 20
[2016-11-16 15:42:27.914]  Tuned to 21
[2016-11-16 15:42:27.916]  Tuned to 22
[2016-11-16 15:42:27.918]  Tuned to 23
[2016-11-16 15:42:27.919]  Tuned to 24
[2016-11-16 15:42:27.921]  Tuned to 25
[2016-11-16 15:42:27.923]  Tuned to 26
[2016-11-16 15:42:27.925]  Tuned to 27
[2016-11-16 15:42:27.926]  Tuned to 28
[2016-11-16 15:42:27.928]  Tuned to 29
[2016-11-16 15:42:27.930]  Tuned to 30
[2016-11-16 15:42:27.931]  Tuned to 31
[2016-11-16 15:42:27.933]  Tuned to 32
[2016-11-16 15:42:27.935]  Tuned to 33
[2016-11-16 15:42:27.936]  Tuned to 34
[2016-11-16 15:42:27.938]  Tuned to 35
[2016-11-16 15:42:27.940]  Tuned to 36
[2016-11-16 15:42:27.941]  Tuned to 37
[2016-11-16 15:42:27.943]  Tuned to 38
[2016-11-16 15:42:27.945]  Tuned to 39
[2016-11-16 15:42:27.946]  Tuned to 40
[2016-11-16 15:42:27.948]  Tuned to 41
[2016-11-16 15:42:27.949]  Tuned to 42
[2016-11-16 15:42:27.951]  Tuned to 43
[2016-11-16 15:42:27.953]  Tuned to 44
[2016-11-16 15:42:27.954]  Tuned to 45
[2016-11-16 15:42:27.956]  Tuned to 46
[2016-11-16 15:42:27.958]  Tuned to 47
[2016-11-16 15:42:27.959]  Tuned to 48
[2016-11-16 15:42:27.961]  Tuned to 49
[2016-11-16 15:42:27.963]  Tuned to 50
[2016-11-16 15:42:27.965]  Tuned to 51
[2016-11-16 15:42:27.966]  Tuned to 52
[2016-11-16 15:42:27.968]  Tuned to 53
[2016-11-16 15:42:27.970]  Tuned to 54
[2016-11-16 15:42:27.972]  Tuned to 55
[2016-11-16 15:42:27.974]  Tuned to 56
[2016-11-16 15:42:27.975]  Tuned to 57
[2016-11-16 15:42:27.977]  Tuned to 58
[2016-11-16 15:42:27.979]  Tuned to 59
[2016-11-16 15:42:27.980]  Tuned to 60
[2016-11-16 15:42:27.982]  Tuned to 61
[2016-11-16 15:42:27.984]  Tuned to 62
[2016-11-16 15:42:27.985]  Tuned to 63
[2016-11-16 15:42:27.987]  Tuned to 64
[2016-11-16 15:42:27.989]  Tuned to 65
[2016-11-16 15:42:27.991]  Tuned to 66
[2016-11-16 15:42:27.992]  Tuned to 67
[2016-11-16 15:42:27.994]  Tuned to 68
[2016-11-16 15:42:27.997]  Tuned to 69
[2016-11-16 15:42:27.999]  Tuned to 70
[2016-11-16 15:42:28.001]  Tuned to 71
[2016-11-16 15:42:28.002]  Tuned to 72
[2016-11-16 15:42:28.004]  Tuned to 73
[2016-11-16 15:42:28.006]  Tuned to 74
[2016-11-16 15:42:28.008]  Tuned to 75
[2016-11-16 15:42:28.010]  Tuned to 76
[2016-11-16 15:42:28.012]  Tuned to 77
[2016-11-16 15:42:28.013]  Tuned to 78
[2016-11-16 15:42:28.015]  Tuned to 79
[2016-11-16 15:42:28.017]  Tuned to 80
[2016-11-16 15:42:28.018]  Tuned to 81
[2016-11-16 15:42:28.020]  Tuned to 82
[2016-11-16 15:42:28.022]  Tuned to 83
[2016-11-16 15:42:28.024]  Unable to ping 2D:58:9E:2D:08
[2016-11-16 15:42:28.025]  Tuned to 2
[2016-11-16 15:42:28.027]  Tuned to 3
[2016-11-16 15:42:28.029]  Tuned to 4
[2016-11-16 15:42:28.031]  Tuned to 5
[2016-11-16 15:42:28.032]  Tuned to 6
[2016-11-16 15:42:28.034]  Tuned to 7
[2016-11-16 15:42:28.036]  Tuned to 8
[2016-11-16 15:42:28.037]  Ping success on channel 8
[2016-11-16 15:42:28.138]  Tuned to 2
[2016-11-16 15:42:28.140]  Tuned to 3
[2016-11-16 15:42:28.142]  Tuned to 4
[2016-11-16 15:42:28.143]  Tuned to 5
[2016-11-16 15:42:28.145]  Tuned to 6
[2016-11-16 15:42:28.147]  Tuned to 7
[2016-11-16 15:42:28.148]  Tuned to 8
[2016-11-16 15:42:28.150]  Tuned to 9
[2016-11-16 15:42:28.151]  Tuned to 10
[2016-11-16 15:42:28.153]  Tuned to 11
[2016-11-16 15:42:28.154]  Tuned to 12
[2016-11-16 15:42:28.156]  Tuned to 13
[2016-11-16 15:42:28.158]  Tuned to 14
[2016-11-16 15:42:28.159]  Tuned to 15
[2016-11-16 15:42:28.161]  Tuned to 16
[2016-11-16 15:42:28.162]  Tuned to 17
[2016-11-16 15:42:28.163]  Ping success on channel 17
[2016-11-16 15:42:28.265]  Tuned to 2
[2016-11-16 15:42:28.267]  Tuned to 3
[2016-11-16 15:42:28.268]  Tuned to 4
[2016-11-16 15:42:28.270]  Tuned to 5
[2016-11-16 15:42:28.271]  Tuned to 6
[2016-11-16 15:42:28.273]  Tuned to 7
[2016-11-16 15:42:28.274]  Tuned to 8
[2016-11-16 15:42:28.276]  Tuned to 9
[2016-11-16 15:42:28.278]  Tuned to 10
[2016-11-16 15:42:28.279]  Tuned to 11
[2016-11-16 15:42:28.281]  Tuned to 12
[2016-11-16 15:42:28.282]  Tuned to 13
[2016-11-16 15:42:28.284]  Tuned to 14
[2016-11-16 15:42:28.285]  Tuned to 15
[2016-11-16 15:42:28.287]  Tuned to 16
[2016-11-16 15:42:28.289]  Tuned to 17
[2016-11-16 15:42:28.290]  Tuned to 18
[2016-11-16 15:42:28.292]  Tuned to 19
[2016-11-16 15:42:28.293]  Tuned to 20
[2016-11-16 15:42:28.295]  Tuned to 21
[2016-11-16 15:42:28.296]  Tuned to 22
[2016-11-16 15:42:28.298]  Tuned to 23
[2016-11-16 15:42:28.300]  Tuned to 24
[2016-11-16 15:42:28.301]  Tuned to 25
[2016-11-16 15:42:28.303]  Tuned to 26
[2016-11-16 15:42:28.304]  Tuned to 27
[2016-11-16 15:42:28.306]  Tuned to 28
[2016-11-16 15:42:28.308]  Tuned to 29
[2016-11-16 15:42:28.310]  Tuned to 30
[2016-11-16 15:42:28.311]  Tuned to 31
[2016-11-16 15:42:28.313]  Tuned to 32
[2016-11-16 15:42:28.315]  Tuned to 33
[2016-11-16 15:42:28.316]  Tuned to 34
[2016-11-16 15:42:28.318]  Tuned to 35
[2016-11-16 15:42:28.319]  Tuned to 36
[2016-11-16 15:42:28.321]  Tuned to 37
[2016-11-16 15:42:28.323]  Tuned to 38
[2016-11-16 15:42:28.324]  Tuned to 39
[2016-11-16 15:42:28.326]  Tuned to 40
[2016-11-16 15:42:28.327]  Tuned to 41
[2016-11-16 15:42:28.329]  Tuned to 42
[2016-11-16 15:42:28.330]  Tuned to 43
[2016-11-16 15:42:28.332]  Tuned to 44
[2016-11-16 15:42:28.334]  Tuned to 45
[2016-11-16 15:42:28.335]  Tuned to 46
[2016-11-16 15:42:28.337]  Tuned to 47
[2016-11-16 15:42:28.339]  Tuned to 48
[2016-11-16 15:42:28.340]  Tuned to 49
[2016-11-16 15:42:28.342]  Tuned to 50
[2016-11-16 15:42:28.343]  Tuned to 51
[2016-11-16 15:42:28.345]  Tuned to 52
[2016-11-16 15:42:28.346]  Tuned to 53
[2016-11-16 15:42:28.348]  Tuned to 54
[2016-11-16 15:42:28.350]  Tuned to 55
[2016-11-16 15:42:28.351]  Tuned to 56
[2016-11-16 15:42:28.353]  Tuned to 57
[2016-11-16 15:42:28.354]  Tuned to 58
[2016-11-16 15:42:28.356]  Tuned to 59
[2016-11-16 15:42:28.357]  Tuned to 60
[2016-11-16 15:42:28.359]  Tuned to 61
[2016-11-16 15:42:28.361]  Tuned to 62
[2016-11-16 15:42:28.362]  Tuned to 63
[2016-11-16 15:42:28.364]  Tuned to 64
[2016-11-16 15:42:28.366]  Tuned to 65
[2016-11-16 15:42:28.367]  Ping success on channel 65
[2016-11-16 15:42:28.468]  Tuned to 2
[2016-11-16 15:42:28.470]  Tuned to 3
[2016-11-16 15:42:28.472]  Tuned to 4
[2016-11-16 15:42:28.473]  Tuned to 5
[2016-11-16 15:42:28.475]  Tuned to 6
[2016-11-16 15:42:28.476]  Tuned to 7
[2016-11-16 15:42:28.478]  Tuned to 8
[2016-11-16 15:42:28.480]  Tuned to 9
[2016-11-16 15:42:28.482]  Tuned to 10
[2016-11-16 15:42:28.484]  Tuned to 11
[2016-11-16 15:42:28.486]  Tuned to 12
[2016-11-16 15:42:28.487]  Tuned to 13
[2016-11-16 15:42:28.489]  Tuned to 14
[2016-11-16 15:42:28.490]  Tuned to 15
[2016-11-16 15:42:28.492]  Tuned to 16
[2016-11-16 15:42:28.494]  Tuned to 17
[2016-11-16 15:42:28.495]  Tuned to 18
[2016-11-16 15:42:28.497]  Tuned to 19
[2016-11-16 15:42:28.498]  Tuned to 20
[2016-11-16 15:42:28.500]  Tuned to 21
[2016-11-16 15:42:28.501]  Tuned to 22
[2016-11-16 15:42:28.503]  Tuned to 23
[2016-11-16 15:42:28.505]  Tuned to 24
[2016-11-16 15:42:28.507]  Tuned to 25
[2016-11-16 15:42:28.508]  Tuned to 26
[2016-11-16 15:42:28.510]  Tuned to 27
[2016-11-16 15:42:28.512]  Tuned to 28
[2016-11-16 15:42:28.513]  Tuned to 29
[2016-11-16 15:42:28.515]  Tuned to 30
[2016-11-16 15:42:28.517]  Tuned to 31
[2016-11-16 15:42:28.518]  Tuned to 32
[2016-11-16 15:42:28.520]  Tuned to 33
[2016-11-16 15:42:28.522]  Tuned to 34
[2016-11-16 15:42:28.523]  Tuned to 35
[2016-11-16 15:42:28.525]  Tuned to 36
[2016-11-16 15:42:28.527]  Tuned to 37
[2016-11-16 15:42:28.528]  Tuned to 38
[2016-11-16 15:42:28.530]  Tuned to 39
[2016-11-16 15:42:28.532]  Tuned to 40
[2016-11-16 15:42:28.534]  Tuned to 41
[2016-11-16 15:42:28.536]  Tuned to 42
[2016-11-16 15:42:28.538]  Tuned to 43
[2016-11-16 15:42:28.539]  Tuned to 44
[2016-11-16 15:42:28.541]  Tuned to 45
[2016-11-16 15:42:28.543]  Tuned to 46
[2016-11-16 15:42:28.545]  Tuned to 47
[2016-11-16 15:42:28.546]  Tuned to 48
[2016-11-16 15:42:28.548]  Tuned to 49
[2016-11-16 15:42:28.550]  Tuned to 50
[2016-11-16 15:42:28.552]  Tuned to 51
[2016-11-16 15:42:28.553]  Tuned to 52
[2016-11-16 15:42:28.555]  Tuned to 53
[2016-11-16 15:42:28.557]  Tuned to 54
[2016-11-16 15:42:28.559]  Tuned to 55
[2016-11-16 15:42:28.560]  Tuned to 56
[2016-11-16 15:42:28.562]  Tuned to 57
[2016-11-16 15:42:28.564]  Tuned to 58
[2016-11-16 15:42:28.566]  Tuned to 59
[2016-11-16 15:42:28.567]  Tuned to 60
[2016-11-16 15:42:28.569]  Tuned to 61
[2016-11-16 15:42:28.571]  Tuned to 62
[2016-11-16 15:42:28.572]  Ping success on channel 62
[2016-11-16 15:42:28.673]  Tuned to 2
[2016-11-16 15:42:28.675]  Tuned to 3
[2016-11-16 15:42:28.677]  Tuned to 4
[2016-11-16 15:42:28.678]  Tuned to 5
[2016-11-16 15:42:28.680]  Tuned to 6
[2016-11-16 15:42:28.681]  Tuned to 7
[2016-11-16 15:42:28.683]  Tuned to 8
[2016-11-16 15:42:28.684]  Tuned to 9
[2016-11-16 15:42:28.686]  Tuned to 10
[2016-11-16 15:42:28.688]  Tuned to 11
[2016-11-16 15:42:28.689]  Tuned to 12
[2016-11-16 15:42:28.691]  Tuned to 13
[2016-11-16 15:42:28.692]  Tuned to 14
[2016-11-16 15:42:28.694]  Tuned to 15
[2016-11-16 15:42:28.695]  Tuned to 16
[2016-11-16 15:42:28.697]  Tuned to 17
[2016-11-16 15:42:28.698]  Tuned to 18
[2016-11-16 15:42:28.700]  Tuned to 19
[2016-11-16 15:42:28.702]  Tuned to 20
[2016-11-16 15:42:28.703]  Tuned to 21
[2016-11-16 15:42:28.705]  Tuned to 22
[2016-11-16 15:42:28.706]  Tuned to 23
[2016-11-16 15:42:28.708]  Tuned to 24
[2016-11-16 15:42:28.709]  Tuned to 25
[2016-11-16 15:42:28.711]  Tuned to 26
[2016-11-16 15:42:28.713]  Tuned to 27
[2016-11-16 15:42:28.714]  Tuned to 28
[2016-11-16 15:42:28.716]  Tuned to 29
[2016-11-16 15:42:28.717]  Tuned to 30
[2016-11-16 15:42:28.719]  Tuned to 31
[2016-11-16 15:42:28.720]  Tuned to 32
[2016-11-16 15:42:28.722]  Tuned to 33
[2016-11-16 15:42:28.723]  Tuned to 34
[2016-11-16 15:42:28.725]  Tuned to 35
[2016-11-16 15:42:28.727]  Tuned to 36
